timestamp,gpu_0_power_w,total_power_w
1769392003.4337401,123.755,123.755
1769392003.9339352,123.186,123.186
1769392004.4341242,123.008,123.008
1769392004.934339,123.312,123.312
1769392005.4345596,123.769,123.769
1769392005.9348016,123.815,123.815
1769392006.434979,123.269,123.269
1769392006.9351714,122.966,122.966
1769392007.4353523,123.158,123.158
1769392007.9355643,123.612,123.612
1769392008.435822,123.866,123.866
1769392008.9360402,123.389,123.389
1769392009.4362686,122.938,122.938
1769392009.936456,123.04,123.04
1769392010.4366398,123.483,123.483
1769392010.936855,123.898,123.898
1769392011.437146,123.55,123.55
1769392011.937493,123.047,123.047
1769392012.437668,122.958,122.958
1769392012.937917,123.372,123.372
1769392013.438136,123.812,123.812
1769392013.9383123,123.618,123.618
1769392014.4385135,123.048,123.048
1769392014.9387038,122.884,122.884
1769392015.438929,123.215,123.215
1769392015.9391391,123.696,123.696
1769392016.439344,123.735,123.735
1769392016.9395401,123.186,123.186
1769392017.4397762,122.895,122.895
1769392017.9399533,123.087,123.087
1769392018.4401383,123.619,123.619
1769392018.940475,123.839,123.839
1769392019.4407997,123.272,123.272
1769392019.941014,122.91,122.91
1769392020.4413261,123.084,123.084
1769392020.9416595,123.506,123.506
1769392021.4419296,123.792,123.792
1769392021.9421241,123.383,123.383
1769392022.4423232,122.954,122.954
1769392022.9425063,123.022,123.022
1769392023.4427667,123.444,123.444
1769392023.9430106,123.83,123.83
1769392024.4432795,123.554,123.554
1769392024.9435084,123.02,123.02
1769392025.4437487,122.9,122.9
1769392025.9439626,123.317,123.317
1769392026.4444067,123.798,123.798
1769392026.944655,123.536,123.536
1769392027.4448633,123.042,123.042
1769392027.945027,122.904,122.904
1769392028.4454932,123.213,123.213
1769392028.9458048,123.652,123.652
1769392029.446157,123.583,123.583
1769392029.9466584,123.005,123.005
1769392030.4468877,122.772,122.772
1769392030.9471838,123.051,123.051
1769392031.447534,123.538,123.538
1769392031.9478598,123.597,123.597
1769392032.4481273,123.067,123.067
1769392032.948353,122.779,122.779
